,Year,Semester,Course,Total Students,Course Name,Average_Grade
1864,2018-19,1,CE671A,16,INTRODUCTION TO REMOTE SENSING,7.875
1865,2018-19,1,AE603A,25,INTRODUCTION TO SCIENTIFIC COMPUTING,7.92
1866,2018-19,1,MTH202A,36,SET THEORY AND DISCRETE MATHEMATICS,6.22222222222222
1867,2018-19,1,CE331A,97,GEOINFORMATICS,6.84536082474227
1868,2018-19,1,PHY315A,29,MODERN PHYSICS LABORATORY,8.06896551724138
1869,2018-19,1,ENG112C,129,ENGLISH LANGUAGE AND COMMUNICATION SKILLS,7.13178294573643
1870,2018-19,1,EE660A,39,BASICS OF POWER ELECTRONIC CONVERTERS,6.15384615384615
1871,2018-19,1,CHM631A,45,APPLICATIONS OF MODERN INSTRUMENTAL METHODS,8.71111111111111
1872,2018-19,1,MSE201A,66,THERMODYNAMICS & PHASE EQUILIBRIA,7.42424242424242
1873,2018-19,1,EE683A,28,QUANTUM AND WAVE PHENOMENA,7.21428571428571
1874,2018-19,1,AE657A,15,AIRBREATHING MISSILE PROPULSION,8.4
1875,2018-19,1,AE672A,18,SOLID MECHANICS,9.33333333333333
1876,2018-19,1,ECO523A,22,ECONOMIC GROWTH THEORY AND PRACTICE,8.54545454545455
1877,2018-19,1,CHE621A,34,THERMODYNAMICS,7.29411764705882
1878,2018-19,1,CE241A,114,SUSTAINABLE BUILT ENVIRONMENT,6.75438596491228
1879,2018-19,1,MTH515A,41,INFERENCE - II,6.09756097560976
1880,2018-19,1,PHY101A,459,PHYSICS LABORATORY,9.4161220043573
1881,2018-19,1,AE664A,15,APPLIED COMPRESSIBLE FLOWS,7.46666666666667
1882,2018-19,1,ES644A,26,REMOTE SENSING AND GIS FOR GEO-RESOURCE EVALUATION COURSE,7.46153846153846
1883,2018-19,1,ES311A,23,CRYSTALLOGRAPHY AND MINERALOGY,7.47826086956522
1884,2018-19,1,ES400A,19,COMMUNICATION SKILLS IN EARTH SCIENCES,7.68421052631579
1885,2018-19,1,ES411A,19,STRUCTURAL GEOLOGY,8.21052631578947
1886,2018-19,1,ES412A,18,SEDIMENTARY PROCESSES & STRATIGRAPHIC PRINCIPLES,8.22222222222222
1887,2018-19,1,ES450A,19,ECONOMIC GEOLOGY,6.63157894736842
1888,2018-19,1,MBA631A,57,MARKETING MANAGEMENT,8.3859649122807
1889,2018-19,1,CHM305A,18,ORGANIC QUALITATIVE & QUANTITATIVE ANALYSIS,9.22222222222222
1890,2018-19,1,MTH431A,37,BASIC PROBABILITY & DISTRIBUTION THEORY,7.08108108108108
1891,2018-19,1,MTH205A,17,INTRODUCTION TO FOURIER SERIES,6.23529411764706
1892,2018-19,1,CHM441A,39,INORGANIC CHEMISTRY I,8
1893,2018-19,1,ES643A,19,AQUEOUS GEOCHEMISTRY,7.26315789473684
1894,2018-19,1,CHE679A,32,SPECIAL TOPICS,8.0625
1895,2018-19,1,CHM651A,42,CRYSTAL AND MOLECULAR STRUCTURE DETERMINATION,8.57142857142857
1896,2018-19,1,MTH409A,74,COMPUTER PROGRAMMING AND DATA STRUCTURES,7
1897,2018-19,1,MTH612A,17,INTRODUCTION TO COMMUTATIVE ALGEBRA,8
1898,2018-19,1,PHY605A,15,REVIEW OF MATHEMATICAL METHODS IN PHYSICS,8.93333333333333
1899,2018-19,1,AE688A,17,DYNAMICS AND VIBRATION,8.11764705882353
1900,2018-19,1,EE647A,25,MICROWAVE MEASUREMENTS AND DESIGN,7.76
1901,2018-19,1,MSE626A,30,TRANSPORT PHENOMENA,8.46666666666667
1902,2018-19,1,CHM401A,40,ORGANIC CHEMISTRY I,7.65
1903,2018-19,1,MTH598A,26,PROJECT-I,7.38461538461538
1904,2018-19,1,MTH658A,22,NONLINEAR DYNAMICAL SYSTEMS,7.36363636363636
1905,2018-19,1,PHY563A,31,M.SC. PROJECT I,9.29032258064516
1906,2018-19,1,PHY565A,31,M.SC. PROJECT II,8.12903225806452
1907,2018-19,1,MTH432A,36,INTRODUCTION TO SAMPLING THEORY,7.77777777777778
1908,2018-19,1,AE610A,30,AERODYNAMICS-I,6.93333333333333
1909,2018-19,1,AE601A,22,INTRO TO AEROSPACE ENGG.,7.63636363636364
1910,2018-19,1,CE604A,66,NUMERICAL METHODS FOR CIVIL ENGINEERS,6.90909090909091
1911,2018-19,1,CHE661A,23,ANALYTICAL & MATERIAL CHARACTERIZATION TECHNIQUES OF ENGINEERS,7.82608695652174
1912,2018-19,1,IME671A,19,SOFTWARE PROJECT MANAGEMENT,8.73684210526316
1913,2018-19,1,MBA671A,36,MANAGING SERVICE OPERATIONS,7.22222222222222
1914,2018-19,1,MBA701A,53,CAPSTONE PROJECT I,8.67924528301887
1915,2018-19,1,MBA772A,20,DERIVATIVE CONTRACTS,8.7
1916,2018-19,1,MBA773A,31,FINANCIAL INTERMEDIATION & COMMERCIAL BANKING,8.38709677419355
1917,2018-19,1,MBA774A,23,CREDIT RISK MANAGEMENT & MODELLING,8.60869565217391
1918,2018-19,1,MBA717A,21,GOVERNANCE OF GLOBAL VALUE CHAINS,7.90476190476191
1919,2018-19,1,MBA651A,58,QUANTITATIVE METHODS FOR DECISION MAKING,7.17241379310345
1920,2018-19,1,DES602A,22,DESIGN PRACTICE I,7.27272727272727
1921,2018-19,1,ME621A,35,INTRODUCTION TO SOLID MECHANICS,6.85714285714286
1922,2018-19,1,MS603A,20,MECHANICAL PROPERTIES OF MATERIALS,9.1
1923,2018-19,1,MSE615A,43,STRUCTURE AND CHARACTERIZATION OF MATERIALS,7.2093023255814
1924,2018-19,1,MS601A,20,STRUCTURAL & MAGNETIC PROPERTIES OF MATERIALS,7.7
1925,2018-19,1,AE602A,45,MATHEMATICS FOR AEROSPACE ENGG.,8.13333333333333
1926,2018-19,1,AE670A,15,AEROSPACE STRUCTURAL ANALYSIS - I,8.26666666666667
1927,2018-19,1,CE603A,39,MATHEMATICS FOR CIVIL ENGINEERS,7.38461538461538
1928,2018-19,1,CS601A,53,MATHEMATICS FOR COMPUTER SCIENCE,7.28301886792453
1929,2018-19,1,EE630A,49,SIMULATON OF MODERN POWER SYSTEMS,8.16326530612245
1930,2018-19,1,EE617A,17,INDUSTRIAL AUTOMATION AND CONTROL,8.70588235294118
1931,2018-19,1,EE605A,68,INTRODUCTION TO SIGNAL ANALYSIS,7.14705882352941
1932,2018-19,1,ME625A,32,APPLIED DYNAMICS AND VIBRATIONS,5.1875
1933,2018-19,1,PSE601A,17,INTRODUCTION TO PHOTONICS,9.29411764705882
1934,2018-19,1,PSE602A,17,PRINCIPLES OF LASERS AND DETECTORS,8.35294117647059
1935,2018-19,1,BSE611A,15,MODERN INSTRUMENTAL METHODS IN BIOLOGICAL SCIENCES,6.66666666666667
1936,2018-19,1,BSE631A,18,BIOCHEMISTRY STRUCTURAL BIOLOGY,7.33333333333333
1937,2018-19,1,CHE611A,53,TRANSPORT PHENOMENA,7.32075471698113
1938,2018-19,1,CHM421A,38,PHYSICAL CHEMISTRY I,8.05263157894737
1939,2018-19,1,CHM521A,38,MATHEMATICS FOR CHEMISTRY,8.1578947368421
1940,2018-19,1,MTH433A,35,REAL ANALYSIS,6.62857142857143
1941,2018-19,1,MTH434A,35,COMPLEX ANALYSIS,7.37142857142857
1942,2018-19,1,SOC173B,126,INTRODUCTION TO INDIAN SOCIETY,7.93650793650794
1943,2018-19,1,ENG124A,127,LANGUAGE AND SOCIETY,7.1496062992126
1944,2018-19,1,PHI143A,127,INTRODUCTION TO POLITICAL PHILOSOPHY,8.15748031496063
1945,2018-19,1,PSY152A,127,APPLICATION OF PSYCHOLOGY TO LIFE,7.46456692913386
1946,2018-19,1,ES651A,19,MATHEMATICS FOR EARTH SCIENCES,7.47368421052632
1947,2018-19,1,ES654A,18,ADVANCED STRUCTURAL GEOLOGY,8.22222222222222
1948,2018-19,1,MS602A,19,ELECTRICAL AND DIELECTRIC MATERIALS,8.21052631578947
1949,2018-19,1,CE638A,19,GEOTECHNICAL MEASUREMENTS,7.47368421052632
1950,2018-19,1,BSE651A,17,CELLULAR MOLECULER BIOLOGY,5.64705882352941
1951,2018-19,1,DES601A,16,DESIGN THEORY,8.375
1952,2018-19,1,DES604A,16,DESIGN THINKING & RESEARCH METHODS,8.75
1953,2018-19,1,CE665A,17,ECOLOGICAL AND BIOLOGICAL PRINCIPLES AND PROCESS,5.41176470588235
1954,2018-19,1,VLM601,38,PRODUCT DESIGN AND NEW PRODUCT MANAGEMENT,9
1955,2018-19,1,VLM602,38,SUPPLY CHAIN MANAGEMENT,6.8421052631579
1956,2018-19,1,VLM603,38,ADVANCE MATERIALS,8.21052631578947
1957,2018-19,1,VLM604,38,AUTOMATION & ROBOTICS IN MANUFACTURING,8.1578947368421
1958,2018-19,1,VLM605,38,COMPUTER INTEGRATED MANUFACTURING SYSTEMS,8.42105263157895
1959,2018-19,1,VLM606,38,DATA ANALYSIS AND DECISION MAKING,6.42105263157895
1960,2018-19,2,ECO711A,101,FOUNDATIONS OF FINANCE,6.93069306930693
1961,2018-19,2,CE766A,105,AGRICULTURAL SUSTAINABILITY AND CLIMATE CHANGE,7.98095238095238
1962,2018-19,2,MSO201A,276,PROBABILITY AND STATISTICS,6.01449275362319
1963,2018-19,2,SOC470A,144,SOCIOLOGY OF DEVELOPMENT,6.86111111111111
1964,2018-19,2,PHY102A,443,PHYSICS-I,7.24153498871332
1965,2018-19,2,EE627A,60,SPEECH SIGNAL PROCESSING,7.8
1966,2018-19,2,CE372A,103,REINFORCED CEMENT CONCRETE DESIGN,7.22330097087379
1967,2018-19,2,CE412A,108,WATER SUPPLY AND WASTEWATER DISPOSAL SYSTEMS,6.61111111111111
1968,2018-19,2,CE272A,107,STRUCTURAL ANALYSIS,6
1969,2018-19,2,ME341A,108,HEAT & MASS TRANSFER,6.42592592592593
1970,2018-19,2,ME351A,105,DESIGN OF MACHINE ELEMENTS,5.52380952380952
1971,2018-19,2,ME461A,102,MANUFACTURING SYSTEMS,6.72549019607843
1972,2018-19,2,CS335A,98,COMPILER DESIGN,6.06122448979592
1973,2018-19,2,ME231A,120,FLUID MECHANICS,6.88333333333333
1974,2018-19,2,ME354A,120,VIBRATION & CONTROL,6.93333333333333
1975,2018-19,2,ECO101A,156,INTRODUCTION TO ECONOMICS,7.52564102564103
1976,2018-19,2,CHE221A,96,CHEMICAL ENGINEERING THERMODYNAMICS,5.95833333333333
1977,2018-19,2,CSO202A,171,"ATOMS, MOLECULES AND PHOTONS",6.78362573099415
1978,2018-19,2,PHY103A,442,PHYSICS-II,5.57466063348416
1979,2018-19,2,BSE654A,23,HUMAN MOLECULAR GENETICS,7.47826086956522
1980,2018-19,2,TA101A,434,ENGINEERING GRAPHICS,6.56221198156682
1981,2018-19,2,ESO203A,253,INTRODUCTION TO ELECTRICAL ENGINEERING,6.37154150197628
1982,2018-19,2,EE619A,88,VLSI SYSTEM DESIGN,7.97727272727273
1983,2018-19,2,EE340A,123,ELECTROMAGNETIC THEORY,6.48780487804878
1984,2018-19,2,EE698N,55,INTRODUCTION TO FLEXIBLE ELECTRONICS,7.16363636363636
1985,2018-19,2,EE321A,104,COMMUNICATION SYSTEMS,8.01923076923077
1986,2018-19,2,SOC482A,49,SOCIOLOGY OF GLOBALIZATION,6.89795918367347
1987,2018-19,2,PHY306A,29,ORDER AND CHAOS IN NATURE,6.41379310344828
1988,2018-19,2,CS455A,50,INTRODUCTION TO SOFTWARE ENGINEERING,7.8
1989,2018-19,2,CS315A,136,PRINCIPLES OF DATA BASE SYSTEMS,6.76470588235294
1990,2018-19,2,MBA746A,63,E-SUPPLY CHAIN MANAGEMENT,8.41269841269841
1991,2018-19,2,MBA771A,47,SECURITY ANALYSIS & PORTFOLIO MANAGEMENT,7.70212765957447
1992,2018-19,2,CS783A,144,VISUAL RECOGNITION,7.68055555555555
1993,2018-19,2,CS251A,116,COMPUTING LABORATORY-I,6.86206896551724
1994,2018-19,2,CS628A,94,COMPUTER SYSTEMS SECURITY,8.4468085106383
1995,2018-19,2,MSE421A,59,IRON AND STEEL MAKING,6.47457627118644
1996,2018-19,2,MSE315A,62,MANUFACTURING PROCESSES LABORATORY,8.48387096774194
1997,2018-19,2,CHM222A,52,BASIC PHYSICAL CHEMISTRY,6.92307692307692
1998,2018-19,2,PHY307A,19,MODERN OPTICS,6.8421052631579
1999,2018-19,2,NT611A,92,NUCLEAR POWER ENGINEERING I,6.41304347826087
2000,2018-19,2,PHI447A,43,MORAL THINKING,7.3953488372093
2001,2018-19,2,CHM102A,893,GENERAL CHEMISTRY,7.96192609182531
2002,2018-19,2,EE210A,154,MICROELECTRONICS-I,5.97402597402597
2003,2018-19,2,PHI142A,82,INTRODUCTION TO LOGIC,7.75609756097561
2004,2018-19,2,EE250A,151,CONTROL SYSTEMS ANALYSIS,7.16556291390728
2005,2018-19,2,ART402A,65,MODERN ART,8.06153846153846
2006,2018-19,2,MTH204A,95,ABSTRACT ALGEBRA,5.70526315789474
2007,2018-19,2,PSY151A,71,INTRODUCTION TO PSYCHOLOGY,7.1830985915493
2008,2018-19,2,MTH304A,37,TOPOLOGY,6.37837837837838
2009,2018-19,2,MSE305A,67,MATERIALS PROCESSING,7.19402985074627
2010,2018-19,2,MSE667A,42,SELECTION AND DESIGNING WITH ENGINEERING MATERIALS,7.23809523809524
2011,2018-19,2,CS731A,148,BLOCKCHAIN TECHNOLOGY AND APPLICATIONS,7.39189189189189
2012,2018-19,2,CS786A,123,COMPUTATIONAL COGNITIVE SCIENCE,7.10569105691057
2013,2018-19,2,MSE304A,67,PRINCIPLES OF METAL EXTRACTION & REFINING,5.91044776119403
2014,2018-19,2,MSE312A,57,FUNCTIONAL MATERIALS LABORATORY,7.82456140350877
2015,2018-19,2,ME698B,27,GEOPHYSICAL FLUID DYNAMICS,7.33333333333333
2016,2018-19,2,ESO202A,202,MECHANICS OF SOLIDS,6.81188118811881
2017,2018-19,2,ENG743A,46,FEMINIST THEORY AND LITERATURE,6.91304347826087
2018,2018-19,2,SOC171A,73,INTRODUCTORY SOCIOLOGY,7.04109589041096
2019,2018-19,2,CS220A,131,COMPUTER ORGANIZATION,7.54198473282443
2020,2018-19,2,PHI450A,64,PHILOSOPHICAL AESTHETICS,6.4375
2021,2018-19,2,MTH424A,35,PARTIAL DIFFERENTIAL EQUATIONS,5.42857142857143
2022,2018-19,2,CE667A,68,PRINCIPLES OF ENVIROMENTAL MANAGEMENT,7.29411764705882
2023,2018-19,2,PSO201A,120,QUANTUM PHYSICS,6.05
2024,2018-19,2,ME752A,25,OPTIMIZATION METHODS IN ENGINEERING DESIGN,5.84
2025,2018-19,2,ME452A,84,PROJECT II,8.42857142857143
2026,2018-19,2,ME756A,30,VIBRATION CONTROL,8.26666666666667
2027,2018-19,2,ECO764A,86,FINANCIAL ECONOMETRICS,9.30232558139535
2028,2018-19,2,CE630A,27,ROCK MECHANICS,7.85185185185185
2029,2018-19,2,ECO201A,67,MICROECONOMICS I,7.19402985074627
2030,2018-19,2,CHE677A,46,INTRODUCTION TO PHYSICS OF POLYMERIC SYSTEM,7.30434782608696
2031,2018-19,2,ES313A,34,GEOMORPHOLOGY AND EARTH SURFACE PROCESSES,7.76470588235294
2032,2018-19,2,CS682A,39,QUANTUM COMPUTING,7.69230769230769
2033,2018-19,2,PHY553A,20,CLASSICAL ELECTRODYNAMICS  II,8
2034,2018-19,2,CGS603A,52,METHODS AND TOOLS IN COGNITIVE SCIENCE,7.07692307692308
2035,2018-19,2,ECO754A,46,GAME THEORY,6
2036,2018-19,2,CS698X,77,TOPICS IN PROBABILISTIC MODELING AND INFERENCE,8.72727272727273
2037,2018-19,2,ME778A,19,ENGINEERING ACOUSTICS AND ITS CONTROL,6.63157894736842
2038,2018-19,2,ENG436A,48,THE WRITERS VISION OF THE FUTURE,7.33333333333333
2039,2018-19,2,PHY422A,53,MATHEMATICAL METHODS II,7.24528301886792
2040,2018-19,2,PHY412A,88,STATISTICAL MECHANICS,6.25
2041,2018-19,2,MBA775A,56,ADVANCED CORPORATE FINANCE,7.53571428571429
2042,2018-19,2,SOC481A,90,SOCIETY AND SOCIAL PROBLEMS OF INDIA,7.31111111111111
2043,2018-19,2,MTH628A,146,TOPICS IN TOPOLOGY,8.91780821917808
2044,2018-19,2,AE604A,15,COMPUTATIONAL FLUID MECHANICS,7.6
2045,2018-19,2,HSO201A,156,APPLIED PROBABILITY AND STATISTICS,6.75641025641026
2046,2018-19,2,PHY473A,99,COMPUTATIONAL PHYSICS,6.68686868686869
2047,2018-19,2,AE608A,37,HEAT TRANSFER IN AEROSPACE APPLICATIONS,6.81081081081081
2048,2018-19,2,AE421A,51,EXPERIMENTS IN FLIGHT MECHANICS,8.11764705882353
2049,2018-19,2,AE462A,51,AIRCRAFT DESIGN-II,7.2156862745098
2050,2018-19,2,PSY454A,58,SOCIAL PSYCHOLOGY,7.48275862068966
2051,2018-19,2,ESC201A,437,INTRODUCTION TO ELECTRONICS,5.31350114416476
2052,2018-19,2,MTH535A,82,AN INTRODUCTION TO BAYESIAN ANALYSIS,7.51219512195122
2053,2018-19,2,ESO207A,127,DATA STRUCTURE & ALGORITHM,7.22834645669291
2054,2018-19,2,EE609A,108,CONVEX OPTIMIZATION IN SIGNAL PROCESSING AND COMMUNICATIONS,7.33333333333333
2055,2018-19,2,CHE621A,47,THERMODYNAMICS,6.29787234042553
2056,2018-19,2,CHE381A,77,PROCESS CONTROL,5.81818181818182
2057,2018-19,2,SOC486A,66,HUMAN RIGHTS THEORY AND PRACTICE,6.66666666666667
2058,2018-19,2,CHE331A,84,CHEMICAL REACTION ENGINEERING,6.61904761904762
2059,2018-19,2,CS730A,17,TOPICS IN OPERATING SYSTEMS,8.11764705882353
2060,2018-19,2,MBA617A,59,SOCIAL POLITICAL AND ETHICAL ASPECTS OF BUSINESS,7.45762711864407
2061,2018-19,2,CHM322A,57,PHYSICAL CHEMISTRY -II,6.49122807017544
2062,2018-19,2,ME751A,45,COMPUTER AIDED ENGINEERING DESIGN,6.93333333333333
2063,2018-19,2,CS396A,24,UG PROJECT (UGP-II),9.66666666666667
2064,2018-19,2,AE653A,16,THERMAL TURBOMACHINERY,8.125
2065,2018-19,2,AE675A,54,INTRODUCTION TO FINITE ELEMENT METHODS,8.62962962962963
2066,2018-19,2,MTH404A,24,ANALYSIS II,8.16666666666667
2067,2018-19,2,ENG448A,51,LANGAUGES OF SOUTH ASIA,7.41176470588235
2068,2018-19,2,PHY462A,37,EXPERIMENTAL PHYSICS II,7.89189189189189
2069,2018-19,2,CE674A,19,GLOBAL NAVIGATION SATELLITE SYSTEMS(GNSS),7.78947368421053
2070,2018-19,2,CE647A,33,CONSTRUCTION METHODS,6.66666666666667
2071,2018-19,2,CE382A,105,TRANSPORTATION ENGINEERING,6.8
2072,2018-19,2,ENG457A,42,FILM AND THEORY,6.38095238095238
2073,2018-19,2,MTH418A,40,INFERENCE -I,6.45
2074,2018-19,2,ESC101A,479,FUNDAMENTALS OF COMPUTING,7.2776617954071
2075,2018-19,2,CE645A,46,BASIC QUALITY AND SAFETY MANAGEMENT IN CONSTRUCTION,6.47826086956522
2076,2018-19,2,CHM481A,47,BIOSYSTEMS,5.40425531914894
2077,2018-19,2,CE462A,52,HYDRAULIC AND HYDROLOGIC DESIGN,6.65384615384615
2078,2018-19,2,ECO342A,44,ECONOMETRICS II,6.31818181818182
2079,2018-19,2,PHY461A,18,EXPERIMENTAL PHYSICS I,8
2080,2018-19,2,MSE398A,23,UNDER GRADUATE PROJECT II,8.69565217391304
2081,2018-19,2,EE381A,130,ELECTRICAL ENGINEERING LABORATORY -II,8.64615384615385
2082,2018-19,2,EE311A,67,MICROELECTRONICS II,7.3134328358209
2083,2018-19,2,ME765A,32,MANUFACTURING AUTOMATION,8.0625
2084,2018-19,2,ART103A,74,INTRODUCTION TO WESTERN ART,7.7027027027027
2085,2018-19,2,MSE611A,47,CORROSION AND OXIDATION OF METALS AND ALLOYS,8.63829787234043
2086,2018-19,2,MSE683A,56,CRYSTALLOGRAPHIC TEXTURE & MICROSTRUCTURAL ENGINEERING,5.60714285714286
2087,2018-19,2,EE604A,49,IMAGE PROCESSING,7.30612244897959
2088,2018-19,2,ENG439A,72,LITERATURE AND CENSORSHIP,7.41666666666667
2089,2018-19,2,ART401A,98,APPRECIATING FAR-EASTERN CINEMA,7.42857142857143
2090,2018-19,2,ART711A,20,CREATIVE PAINTING-METHODOLOGY & PRACTICES,9.9
2091,2018-19,2,CHM342A,54,INORGANIC CHEMISTRY -II,8.11111111111111
2092,2018-19,2,CSO203A,54,"INORGANIC MOLECULES, MATERIALS & MEDICINE",8.7037037037037
2093,2018-19,2,ART406A,58,ART CRITICISM: THEORY AND PRACTICE,8.24137931034483
2094,2018-19,2,CHE391A,68,UNIT OPERATION LABORATORY -I,8.91176470588235
2095,2018-19,2,MTH421A,87,ORDINARY DIFFERENTIAL EQUATIONS,6.27586206896552
2096,2018-19,2,CHE211A,91,FLUID MECHANICS AND ITS APPLICATION,6.08791208791209
2097,2018-19,2,ME643A,59,COMBUSTION,7.05084745762712
2098,2018-19,2,CHM684A,71,COMPUTER PROGRAMMING FOR CHEMISTRY,8.59154929577465
2099,2018-19,2,PSY451A,64,PSYCHOLOGY OF ADJUSTMENT,7.96875
2100,2018-19,2,EE678A,38,POWER MANAGEMENT CIRCUITS,8.31578947368421
2101,2018-19,2,EE360A,99,POWER ELECTRONICS,6.74747474747475
2102,2018-19,2,PHY526A,38,NUCLEAR AND PARTICLE PHYSICS,7.73684210526316
2103,2018-19,2,MSE202A,59,RATE PROCESSES,5.1864406779661
2104,2018-19,2,TA202A,466,MANUFACTURING PROCESSES II,7.63948497854077
2105,2018-19,2,ESO201A,151,THERMODYNAMICS,5.90728476821192
2106,2018-19,2,PHY226B,47,RELATIVITY,7.31914893617021
2107,2018-19,2,CS641A,39,MODERN CRYPTOLOGY,7.64102564102564
2108,2018-19,2,MTH696A,68,SPECTRAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS,10
2109,2018-19,2,PSY499A,115,PSYCHOLOGY OF LANGUAGE,7.21739130434783
2110,2018-19,2,MSE314A,62,PROCESS ENGINEERING LABORATORY,7.74193548387097
2111,2018-19,2,MSE676A,17,MATERIALS FAILURE: ANALYSIS AND PREVENTION,8.47058823529412
2112,2018-19,2,AE211A,56,INCOMPRESSIBLE AERODYNAMICS,6.78571428571429
2113,2018-19,2,AE747A,26,MOLECULAR GAS DYNAMICS,7
2114,2018-19,2,CHE633A,27,PRINCIPLES OF HETEROGENEOUS CATALYSIS,7.11111111111111
2115,2018-19,2,MSE638A,25,SYMMETRY AND PROPERTIES OF CRYSTALS,6.64
2116,2018-19,2,MSE203A,57,STRUCTURE & CHARACTERIZATION OF MATERIALS,5.85964912280702
2117,2018-19,2,MSE204A,65,INTRODUCTION OF BIOMATERIALS,6
2118,2018-19,2,CE262A,111,ENGINEERING HYDRAULICS,7.22522522522522
2119,2018-19,2,CE643B,45,INFRASTRUCTURE FINANCING,6.35555555555555
2120,2018-19,2,CE352A,96,FOUNDATION DESIGN,6.0625
2121,2018-19,2,CHE688A,53,FUNDM. OF COLLOID & INTERFACE SCI. & TECH.,7.69811320754717
2122,2018-19,2,ECO413A,29,INDIAN ECONOMIC PROBLEMS,6.62068965517241
2123,2018-19,2,CHE659A,51,PROCESS ENGG. PRINCIPLES IN MICRO. FABRICATION,6.94117647058824
2124,2018-19,2,IME634A,40,MANAGEMENT DECISION ANALYSIS,8.45
2125,2018-19,2,ENG438A,135,POSTCOLONIAL LITERATURE,7.24444444444444
2126,2018-19,2,EE416A,21,OPTO-ELECTRONICS,6.57142857142857
2127,2018-19,2,MSE604A,25,SCIENCE AND TECHNOLOGY OF THIN FILMS AND DEVICE FABRICATION,6.16
2128,2018-19,2,AE640A,27,AUTONOMOUS NAVIGATION,7.18518518518518
2129,2018-19,2,AE633A,28,MISSILES GUIDANCE AND DYNAMICS,8.5
2130,2018-19,2,CHE641A,60,MATHEMATICAL METHODS IN CHEMICAL ENGINEERING,6.8
2131,2018-19,2,MSE631A,24,ELECTROCERAMIC MATERIALS AND APPLICATIONS,7.66666666666667
2132,2018-19,2,MBA616A,48,HUMAN RESOURCE MANAGEMENT,8.125
2133,2018-19,2,ME623A,25,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS,6.72
2134,2018-19,2,IDC603A,43,ENGLISH PROFICIENCY AND SCHOLARLY COMMUNICATION,7.86046511627907
2135,2018-19,2,ME698D,18,INVISCID FLOWS,6.66666666666667
2136,2018-19,2,CE669A,58,ATMOSPHERIC PHYSICS AND CHEMISTRY,7.41379310344828
2137,2018-19,2,CE636A,54,GEOTECHNICAL EARTHQUAKE ENGINEERING,7.25925925925926
2138,2018-19,2,SOC473A,47,INDIAN SOCIETY AND CULTURE,8
2139,2018-19,2,CE491A,22,UNDER GRADUATE RESEARCH -I,9.63636363636364
2140,2018-19,2,IME642A,39,OPERATIONS MANAGEMENT,7.7948717948718
2141,2018-19,2,BSE421A,34,TISSUE ENGINEERING,6.94117647058824
2142,2018-19,2,BSE615A,28,BIOELECTRICITY,6.71428571428571
2143,2018-19,2,ENG764A,24,INDIAN EPIC NARRATIVES,6.16666666666667
2144,2018-19,2,EE671A,34,NEURAL NETWORKS,7.88235294117647
2145,2018-19,2,ME642A,63,CONVECTIVE HEAT AND MASS TRANSFER,8.38095238095238
2146,2018-19,2,AE621A,50,TURBULENCE,8.24
2147,2018-19,2,ME630A,59,COMPUTATIONAL FLUID DYNAMICS AND HEAT TRANSFER,7.49152542372881
2148,2018-19,2,CE242A,120,CIVIL ENGINEERING MATERIALS,5.48333333333333
2149,2018-19,2,EE638A,17,ADVANCED RF ANTENNAS,8.70588235294118
2150,2018-19,2,EE600A,26,MATHEMATICAL STRUCTURES OF SIGNALS & SYSTEMS,8.84615384615385
2151,2018-19,2,IME625A,31,INDRODUCTION TO STOCHASTIC PROCESSES AND THEIRAPPLICATIONS,6.64516129032258
2152,2018-19,2,ENG777A,18,PERSPECTIVES OF THE POSTHUMAN AND / IN THE ANTHROPOCENE,7.55555555555555
2153,2018-19,2,MBA622A,30,MANUFACTURING STRATEGY,7.46666666666667
2154,2018-19,2,CE432A,19,GEOGRAPHICAL INFORMATION SYSTEM (GIS),6.8421052631579
2155,2018-19,2,AE681A,26,COMPOSITE MATERIALS,7.15384615384615
2156,2018-19,2,AE481A,41,BOUNDARY LAYER THEORY,7.85365853658537
2157,2018-19,2,CS633A,35,PARALLEL COMPUTING,8.8
2158,2018-19,2,MTH653A,54,INTEGRAL EQUATIONS,7.37037037037037
2159,2018-19,2,MBA633A,52,MARKETING RESEARCH,7.30769230769231
2160,2018-19,2,MBA665A,17,MANUFACTURING PLANNING AND CONTROL,7.52941176470588
2161,2018-19,2,MBA781A,28,PUBLIC PRIVATE PARTNERSHIP (PPP) IN INFRASTRUCTURE,7.35714285714286
2162,2018-19,2,MBA782A,33,"RENEWABLE ENERGY - ECONOMICS, POLICY AND REGULATION",6.66666666666667
2163,2018-19,2,ENG423A,35,CURRENT ISSUES IN LINGUISTICS,6.74285714285714
2164,2018-19,2,ME742A,30,BOILING AND CONDENSATION,7
2165,2018-19,2,CS687A,15,ALGORITHMIC INFORMATION THEORY,9.2
2166,2018-19,2,EE392A,16,UNDER GRADUATE PROJECT II,9.75
2167,2018-19,2,EE698Q,45,5G WIRELESS TECHNOLOGIES,8.88888888888889
2168,2018-19,2,BSE221A,40,BIOCHEMISTRY,5.2
2169,2018-19,2,CE765B,24,INDUSTRIAL WASTE MANAGEMENT,7.41666666666667
2170,2018-19,2,MTH649A,17,ALGEBRAIC TOPOLOGY,7.05882352941176
2171,2018-19,2,PHY432A,42,QUANTUM MECHANICS II,7.19047619047619
